ID,Text,Translation,Old Text,Old Translation,Status,Gender,Critical Warnings,Non-critical Warnings,Platform Warnings,Location,Context,Section,Actor,Voice Actor,Revision,Old Revision,Edit Distance
13152,Buildings were damaged by the Ancient Artifact's surge,远古种族制品的浪涌损坏了建筑,Buildings were damaged by The Ancient Artifact's surge,远古种族制品的浪涌损坏了建筑,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Ancient_Artifact.lua(00351),Scenario BuriedWonder_Ancient_Artifact text,,,,1009902,,
13975,"Our second experiment triggered a power surge breaking a few buildings, but we did learn vital information about the Artifact.",我们的第二次实验触发了一次电力浪涌，导致若干栋建筑受损，但我们也了解到了有关制品的关键信息。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Ancient_Artifact.lua(00368),Scenario BuriedWonder_Ancient_Artifact text,,,,1009902,,
13967,The Ancient Artifact: Experiment requirements,远古种族制品：实验需求,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Ancient_Artifact.lua(00388),Scenario BuriedWonder_Ancient_Artifact title,,,,1009902,,
13976,"We finally understand how the Ancient Artifact works! Or at least we know what it does. It has the power to transmit radio signals through the entire Underground. Its capabilities would greatly benefit our efforts to expand into the Martian underground.

All that remains is to reprogram its directives as currently the signals are more or less random. No humans have gotten in direct contact with the Artifact yet, and we can't guarantee it will not affect them.

<em>We need at least 5 colonists to proceed.</em>","我们终于明白远古种族制品是怎么工作的了！或者说，至少我们知道它能做什么。它的能力是在整个地下世界传输无线电信号。它的能力将极大地促进我们发展火星地下世界的努力。

剩下要做的就是重新编译它的指令，因为现在的信号多多少少是随机的。目前还没有人类直接接触到这个制品，我们也无法保证它不会影响他们。

<em>我们需要至少5名殖民地居民才能继续。</em>",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Ancient_Artifact.lua(00389),Scenario BuriedWonder_Ancient_Artifact text,,,,1009902,,
13977,Wait until more colonists are available in the underground.,等待直到地下有更多可用的殖民地居民。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Ancient_Artifact.lua(00391),Scenario BuriedWonder_Ancient_Artifact choice1,,,,1009902,,
13138,Wait until the Artifact Interface is ready. ,等待制品接口准备就绪。 ,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Ancient_Artifact.lua(00392),Scenario BuriedWonder_Ancient_Artifact choice2,,,,1005383,,
13133,Scan it to experiment with the Ancient Artifact,扫描远古种族制品来进行实验,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Ancient_Artifact.lua(00399),Scenario BuriedWonder_Ancient_Artifact description,,,,1005383,,
13134,Ancient Artifact Experiment,远古种族制品实验,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Ancient_Artifact.lua(00402),Scenario BuriedWonder_Ancient_Artifact display_name,,,,1005383,,
13153,The Ancient Artifact: 3rd Time's the Charm,远古种族制品：三次一定行,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Ancient_Artifact.lua(00417),Scenario BuriedWonder_Ancient_Artifact title,,,,1005383,,
13154,"We finally understand how the Ancient Artifact works! Or at least we know what it does. It has the power to transmit radio signals through the entire Underground. Its capabilities would greatly benefit our efforts to expand into the Martian underground.

All that remains is to reprogram its directives as currently the signals are more or less random. No humans have gotten in direct contact with the Artifact yet, and we can't guarantee it will not affect them. Luckily, it seems we have plenty of volunteers, but they’d better be prepared for the worst.","我们终于明白远古种族制品是怎么工作的了！或者说，至少我们知道它能做什么。它的能力是在整个地下世界传输无线电信号。它的能力将极大地促进我们发展火星地下世界的努力。

剩下要做的就是重新编译它的指令，因为现在的信号多多少少是随机的。目前还没有人类直接接触到这个制品，我们也无法保证它不会影响他们。幸运的是，我们似乎有很多志愿者，但他们还是做好最坏的打算为妙。",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Ancient_Artifact.lua(00418),Scenario BuriedWonder_Ancient_Artifact text,,,,1005383,,
13155,Have one of the volunteering colonists reprogram the Ancient Artifact.,让一名殖民地居民自愿重新编译远古种族制品。,Have one of the volunteering engineers reprogram the Ancient Artifact.,让一名工程师自愿重新编译远古种族制品。,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Ancient_Artifact.lua(00420),Scenario BuriedWonder_Ancient_Artifact choice1,,,,1007006,,
13147,Wait and rely on the Artifact Interface.,等待并依赖制品接口。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Ancient_Artifact.lua(00421),Scenario BuriedWonder_Ancient_Artifact choice2,,,,1005383,,
13978,"It appears that the volunteering colonists have turned into… Drones!? Did the Artifact perceive them as machines with bugs in their code and remake them accordingly? The odds of us finding out at this point are slim. 

More and more colonists are becoming fearful of the Artifact, and they are petitioning us to cease the experiments. We have to acknowledge the voice of the people; we will have to solely rely on the Artifact Interface from now on…

<effect> Gain <research(reg_param1)> Research","殖民地居民志愿者似乎变成了……无人机？！制品是把他们当成了代码出错的机器，并将其重新生成了吗？我们现在搞清楚情况的几率十分渺茫。

越来越多的殖民地居民开始对制品感到恐惧，他们向我们请愿停止这项实验。我们必须听从人民的呼声；从现在起，我们将不得不完全依赖于制品接口……

<effect>获得<research(reg_param1)>研究点数",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Ancient_Artifact.lua(00444),Scenario BuriedWonder_Ancient_Artifact text,,,,1009935,,
13156,The Ancient Artifact: Oh My!,远古种族制品：我的天呐！,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Ancient_Artifact.lua(00469),Scenario BuriedWonder_Ancient_Artifact title,,,,1005383,,
13980,"It appears that the volunteering colonists have turned into… Drones!? Did the Artifact perceive them as machines with bugs in their code and remake them accordingly? The odds of us finding out at this point are slim. 

More and more colonists are becoming fearful of the Artifact, and they are petitioning us to cease the experiments. We have to acknowledge the voice of the people; we will have to solely rely on the Artifact Interface from now on…

<effect> Research <reg_param1>% of Ancient Artifact Control","殖民地居民志愿者似乎变成了……无人机？！制品是把他们当成了代码出错的机器，并将其重新生成了吗？我们现在搞清楚情况的几率十分渺茫。

越来越多的殖民地居民开始对制品感到恐惧，他们向我们请愿停止这项实验。我们必须听从人民的呼声；从现在起，我们将不得不完全依赖于制品接口……

<effect>研究<reg_param1>%的远古种族制品控制",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Ancient_Artifact.lua(00470),Scenario BuriedWonder_Ancient_Artifact text,,,,1009935,,
13158,We flew too close to the sun.,我们步子迈太大了。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Ancient_Artifact.lua(00473),Scenario BuriedWonder_Ancient_Artifact choice1,,,,1005383,,
13160,Some colonists have been changed into drones by the Ancient Artifact,一些殖民地居民被远古种族制品转化成了无人机, 5 colonists have been changed into drones by the Ancient Artifact, 5名殖民地居民被远古种族制品转化成了无人机,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Ancient_Artifact.lua(00486),Scenario BuriedWonder_Ancient_Artifact text,,,,1006192,,
13982,"Our third experiment was a failure, a few of our colonists got turned into... Drones!? We must rely on the Artifact Interface from now on.",我们的第三次实验失败了，有几位殖民地居民被变成了……无人机！？从今以后我们必须依赖制品接口。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Ancient_Artifact.lua(00491),Scenario BuriedWonder_Ancient_Artifact text,,,,1009902,,
13161,Anomaly Analyzed: The Pit,异象已分析：深坑,Anomaly Analyzed : The Pit,异象已分析：深坑,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Bottomless_Pit.lua(00016),Scenario BuriedWonder_Bottomless_Pit title,,,,1010204,,
13162,"We discovered what appears to be an enormous pit. The engineers on location decided to run some rudimentary experiments to determine the depth of the pit, they have yet to hear any sound from the various rocks they threw in. 

Some other engineers believe we should build a dedicated Bottomless Pit Lab to find if the pit is bottomless instead of this more primitive approach. In the meantime, we can choose to keep running more low-tech experiments.
 
<effect> The Bottomless Pit Lab breakthrough has become available. Research it to build it on the Bottomless Pit and start experimenting.","我们发现了一处巨大的深坑。在场的工程师们决定做几个基础的实验来测量坑的深度，他们丢进去了各种石头，但现在还没有听到回声。

还有的工程师则认为，我们应该建造一间专门的无底深坑实验室来查明这坑是不是无底的，而不是用这种较为原始的方法。不过，我们仍可以选择继续进行这种技术含量较低的实验。

<effect>无底深坑实验室的突破性技术现已可用。研究该技术即可在无底深坑上建造实验室并开始实验。",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Bottomless_Pit.lua(00017),Scenario BuriedWonder_Bottomless_Pit text,,,,1005383,,
13163,Interesting.,有意思。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Bottomless_Pit.lua(00019),Scenario BuriedWonder_Bottomless_Pit choice1,,,,1005383,,
13983,We found an incredibly deep pit of a still unspecified depth. Our scientists are intrigued and would like to run more experiments.<newline>   <em>Objective:</em> Build the Bottomless Pit Lab.<newline>   <em>Optional:</em> Run some extra experiments before building the lab.,我们找到了一处深度尚未确定的深坑。我们的科学家对此很感兴趣，想要进行更多实验。<newline> <em>目标：</em>建造无底深坑实验室。<newline> <em>可选：</em>在建造实验室之前，再进行几次实验。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Bottomless_Pit.lua(00023),Scenario BuriedWonder_Bottomless_Pit text,,,,1009902,,
13984,Bottomless Pit Lab Finished,无底深坑实验室已完成,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Bottomless_Pit.lua(00060),Scenario BuriedWonder_Bottomless_Pit title,,,,1009902,,
13985,"Our engineers must admit that having the lab should make it a lot easier to experiment with the Pit and try to discern its true nature. Throwing in any excess resources you have should give us useful research data.

Our engineers and scientists also came up with a set of more elaborate experiments. Using the equipment of the lab and the specific experiment parameters, they feel confident we can once and for all determine how deep this pit is.","我们的工程师必须承认，有了实验室后，对深坑进行实验并设法了解其本质应该会变得容易很多。把多余的资源扔进去应该能给我们提供有用的研究数据。

我们的工程师和科学家还想出了一系列更加复杂的实验。他们使用实验室里的设备以及特定的实验参数，有信心能一劳永逸地确定坑的深度。",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Bottomless_Pit.lua(00061),Scenario BuriedWonder_Bottomless_Pit text,,,,1009902,,
13986,Let the experiments begin,实验开始,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Bottomless_Pit.lua(00063),Scenario BuriedWonder_Bottomless_Pit choice1,,,,1009902,,
13987,The Bottomless Pit Lab should prove useful for research.<newline>   <em>Objective:</em> Run the experiments of the Bottomless Pit Lab.,无底深坑实验室对研究应该十分有用。<newline> <em>目标：</em>进行无底深坑实验室的实验。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Bottomless_Pit.lua(00067),Scenario BuriedWonder_Bottomless_Pit text,,,,1009902,,
13988,Bottomless Pit Confirmed,无底深坑已确认,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Bottomless_Pit.lua(00099),Scenario BuriedWonder_Bottomless_Pit title,,,,1009902,,
13989,"After all our experiments, the most crazy conclusion also seems to be the most likely one. Thus, using Occam's razor, we must conclude this pit truly is bottomless.

Our scientists are still happy to keep throwing in resources for our research efforts, though they've accepted any more big experiments are futile and won't give us any better understanding of this pit.","我们进行四次实验后，得出了一个最离谱但似乎也是最合理的结论。因此，运用简约之法则，我们必须得出的结论是这个深坑还真是无底的。

我们的科学家依然热衷于为了研究而往里面扔资源，不过他们也承认，继续进行大型实验也是徒劳，无法加深我们对深坑的理解。",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Bottomless_Pit.lua(00100),Scenario BuriedWonder_Bottomless_Pit text,,,,1009902,,
13990,"Alright, thank everyone for their efforts.",好吧，谢谢大家，你们辛苦了。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Bottomless_Pit.lua(00102),Scenario BuriedWonder_Bottomless_Pit choice1,,,,1009902,,
13991,We've learned all there is to learn about the Bottomless Pit.,关于无底深坑，我们的了解已经到极限了。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Bottomless_Pit.lua(00106),Scenario BuriedWonder_Bottomless_Pit text,,,,1009902,,
13993,"The engineers believe the Bottomless Pit Lab is a waste of time, and are asking for permission for another experiment. Or to put it in their word: “We don’t need a fancy building to toss things into this pit. Just give us something you don’t need and we’ll get you results!”

<em>We need at least <wasterock(reg_param1)> stored in a dumping site.</em>","有的工程师认为无底深坑实验室是浪费时间，他们在申请进行新实验的许可。他们的原话是：“只不过是把东西丢进坑里而已，何必盖一栋花里胡哨的楼。把你们不需要的东西给我们，我们就能拿出结果给你们看！”

<em>我们至少需要垃圾场储有<wasterock(reg_param1)>。</em>",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Bottomless_Pit.lua(00158),Scenario BuriedWonder_Bottomless_Pit text,,,,1009935,,
14342,"Wait until enough waste rock has been collected (<wasterock(choice_param2, choice_param1)> collected).","等待收集足够的矿渣（已收集<wasterock(choice_param2, choice_param1)>）。",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Bottomless_Pit.lua(00161),Scenario BuriedWonder_Bottomless_Pit choice1,,,,1010204,,
13166,The Pit: Proof by Experiment,深坑：实验证明,The Pit : Proof by Experiment,深坑：实验证明,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Bottomless_Pit.lua(00194),Scenario BuriedWonder_Bottomless_Pit title,,,,1006693,,
13167,"The engineers believe the Bottomless Pit Lab is a waste of time, and are asking for permission for another experiment. Or to put it in their word: “We don’t need a fancy building to toss things into this pit. Just give us something you don’t need and we’ll get you results!”

What do we do Commander?","有的工程师认为无底深坑实验室是浪费时间，他们在申请另一次实验的许可。用他们的原话说：“只不过是把东西丢进坑里而已，何必盖一栋花里胡哨的楼。把你们不需要的东西给我们，我们就能拿出结果给你们看！”

我们该怎么办，指挥官？",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Bottomless_Pit.lua(00195),Scenario BuriedWonder_Bottomless_Pit text,,,,1005383,,
13168,Allow Bottomless Pit experiments (Throw <wasterock(choice_param1)> in the pit),允许进行无底深坑实验（把<wasterock(choice_param1)>扔进坑里）,Allow Bottomless Pit experiments (Throw <wasterock(10000)> in the pit),允许进行无底深坑实验（把<wasterock(10000)>扔进坑里）,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Bottomless_Pit.lua(00197),Scenario BuriedWonder_Bottomless_Pit choice1,,,,1009935,,
13169,Cordon off the pit while we are waiting for the Bottomless Pit Lab.,我们在等待无底深坑实验室的同时封锁深坑。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Bottomless_Pit.lua(00198),Scenario BuriedWonder_Bottomless_Pit choice2,,,,1005383,,
13173,"We waited a few seconds to hear something back. Seconds turned to minutes until our engineers finally lost patience. Even something as large as this did not result in a usable echo. 

Either the pit has extremely bad acoustics, or it is indeed bottomless. Nevertheless, the engineers went back to the drawing board. They haven’t given up yet.

<effect> Gain <research(reg_param1)> Research","我们原以为几秒钟就能听到回声。结果几秒钟变成了几分钟，最后我们的工程师们终于失去了耐心。连这么大的东西都没法有效产生回声。

要么这个坑的声学效果很差，要么它真的是无底洞。不过，工程师们还是回到了绘图板旁。他们还没有放弃。

<effect>获得<research(reg_param1)>研究点数","We waited a few seconds to hear something back. Seconds turned to minutes until our engineers finally lost patience. Even something as large as this did not result in a usable echo. 

Either the pit has extremely bad acoustics, or it is indeed bottomless. Nevertheless, the engineers went back to the drawing board. They haven’t given up yet.

<effect> Gain 1000 research points","我们原以为几秒钟就能听到回声。结果几秒钟变成了几分钟，最后我们的工程师们终于失去了耐心。连这么大的东西都没法有效产生回声。

要么这个坑的声学效果很差，要么它真的是无底洞。不过，工程师们还是回到了绘图板旁。他们还没有放弃。

<effect>获得1000研究点数",OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Bottomless_Pit.lua(00226),Scenario BuriedWonder_Bottomless_Pit text,,,,1009935,,
13172,The Pit: Unsatisfactory results,深坑：令人失望的结果,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Bottomless_Pit.lua(00249),Scenario BuriedWonder_Bottomless_Pit title,,,,1005383,,
13174,"We waited a few seconds to hear something back. Seconds turned to minutes until our engineers finally lost patience. Even something as large as this did not result in a usable echo. 

Either the pit has extremely bad acoustics, or it is indeed bottomless. Nevertheless, the engineers went back to the drawing board. They haven’t given up yet.

<effect> Research <reg_param1>% of The Bottomless Pit Lab","我们原以为几秒钟就能听到回声。结果几秒钟变成了几分钟，最后我们的工程师们终于失去了耐心。连这么大的东西都没法有效产生回声。

要么这个坑的声学效果很差，要么它真的是无底洞。不过，工程师们还是回到了绘图板旁。他们还没有放弃。

<effect>研究<reg_param1>%的无底深坑实验室","We waited a few seconds to hear something back. Seconds turned to minutes until our engineers finally lost patience. Even something as large as this did not result in a usable echo. 

Either the pit has extremely bad acoustics, or it is indeed bottomless. Nevertheless, the engineers went back to the drawing board. They haven’t given up yet.

<effect> Research 10% of The Bottomless Pit Lab","我们原以为几秒钟就能听到回声。结果几秒钟变成了几分钟，最后我们的工程师们终于失去了耐心。连这么大的东西都没法有效产生回声。

要么这个坑的声学效果很差，要么它真的是无底洞。不过，工程师们还是回到了绘图板旁。他们还没有放弃。

<effect>研究10%的无底深坑实验室",OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Bottomless_Pit.lua(00250),Scenario BuriedWonder_Bottomless_Pit text,,,,1009935,,
13997,Dropping rocks into the pit didn't give us much new info. They'd like to run some more experiments before building the lab.,往坑里丢石头没能为我们提供多少信息。在建造实验室之前，他们再进行几次实验。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Bottomless_Pit.lua(00271),Scenario BuriedWonder_Bottomless_Pit text,,,,1009902,,
13992,The Pit: Experiment requirements,深坑：实验需求,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Bottomless_Pit.lua(00291),Scenario BuriedWonder_Bottomless_Pit title,,,,1009902,,
13998,"A new experiment protocol has been drafted to put an end to the debate on the existence of a bottom to the Pit! This time, the engineers want to gather data by “deploying” a device packed with sensors and lights. They reckon a drone is a perfect fit for the job.

<em>We need at least 1 drone to start the experiment.</em>","为了结束有关深坑是否有底的争论，一项新的实验协议已经起草完毕。这次，工程师们想通过“布署”一台装有传感器和灯光的装置来收集数据。他们认为一架无人机最适合这项任务。

<em>我们需要至少1架无人机来开始实验。</em>",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Bottomless_Pit.lua(00292),Scenario BuriedWonder_Bottomless_Pit text,,,,1009902,,
13999,Wait until a drone is available in the underground.,等待直到地下有1架无人机可用。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Bottomless_Pit.lua(00294),Scenario BuriedWonder_Bottomless_Pit choice1,,,,1009902,,
13175,Potential Bottomless Pit research site,可能的无底深坑研究地点,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Bottomless_Pit.lua(00302),Scenario BuriedWonder_Bottomless_Pit description,,,,1005383,,
13176,Bottomless Pit research ,无底深坑研究 ,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Bottomless_Pit.lua(00307),Scenario BuriedWonder_Bottomless_Pit display_name,,,,1005383,,
13177,The Pit: High-Tech ,深坑：高科技 ,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Bottomless_Pit.lua(00322),Scenario BuriedWonder_Bottomless_Pit title,,,,1005383,,
13178,"A new experiment protocol has been drafted to put an end to the debate on the existence of a bottom to the Pit! This time, the engineers want to gather data by “deploying” a device packed with sensors and lights. They reckon a drone is a perfect fit for the job.

Should we let them continue with their plans?","为了结束有关深坑是否有底的争论，一项新的实验协议已经起草完毕。这次，工程师们想通过“布署”一台装有传感器和灯光的装置来收集数据。他们认为无人机非常适合该工作。

我们应该让他们继续计划吗？","A new experiment protocol has been drafted to put an end to the debate on the existence of a bottom to the Pit! This time, the engineers want to gather data “deploying” a device packed with sensors and lights. They reckon a drone is a perfect fit for the job.

Should we let them continue with their plans?","为了结束有关深坑是否有底的争论，一项新的实验协议已经起草完毕。这次，工程师们想通过“布署”一台装有传感器和灯光的装置来收集数据。他们认为无人机非常适合该工作。

我们应该让他们继续计划吗？",OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Bottomless_Pit.lua(00323),Scenario BuriedWonder_Bottomless_Pit text,,,,1009902,,
13179,Allow Bottomless Pit experiments (lose 1 drone).,允许进行无底深坑实验（失去1架无人机）,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Bottomless_Pit.lua(00325),Scenario BuriedWonder_Bottomless_Pit choice1,,,,1005383,,
13180,Double cordon off the pit while we are waiting for the Bottomless Pit Lab.,我们在等待无底深坑实验室的同时再次封锁深坑。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Bottomless_Pit.lua(00326),Scenario BuriedWonder_Bottomless_Pit choice2,,,,1005383,,
13751,1 drone was thrown in The Pit,一架无人机被扔进了深坑,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Bottomless_Pit.lua(00338),Scenario BuriedWonder_Bottomless_Pit text,,,,1006693,,
13181,"The Pit: It worked, until it didn't",深坑：好景不长,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Bottomless_Pit.lua(00359),Scenario BuriedWonder_Bottomless_Pit title,,,,1005383,,
13182,"The drone’s sensors and light proved to be effective, until the drone reached minus three kilometers. Many hypotheses were raised: electromagnetic perturbation, temperature, atmospheric pressure. One thing is sure, we still have not heard any sound coming from the pit and the hypothesis of it being bottomless is gaining traction. 

We have picked up chatter among the engineers that they believe the drone just was not resilient enough. It seems they are already plotting their next experiment…

<effect> Gain <research(reg_param1)> Research","无人机的传感器和灯光一开始很好用，直到无人机下到三千米深度。人们提出了种种假设：电磁干扰、温度、大气压等等。有一点是肯定的，我们仍然没有听到坑里传来任何声音，关于它是无底洞的假说越来越受到关注。

我们听到工程师们的交谈，他们认为无人机的适应力不足。看起来他们已经在计划下一次的实验了……

<effect>获得<research(reg_param1)>研究点数","The drone’s sensors and light proved to be effective, until the drone reached minus three kilometers. Many hypotheses were raised: electromagnetic perturbation, temperature, atmospheric pressure. One thing is sure, we still have not heard any sound coming from the pit and the hypothesis of it being bottomless is gaining traction. 

We have picked up chatter among the engineers that they believe the drone just was not resilient enough. It seems they are already plotting their next experiment…

<effect> Gain 2500 research points","无人机的传感器和灯光一开始很好用，直到无人机下到三千米深度。人们提出了种种假设：电磁干扰、温度、大气压等等。有一点是肯定的，我们仍然没有听到坑里传来任何声音，关于它是无底洞的假说越来越受到关注。

我们听到工程师们的交谈，他们认为无人机的适应力不足。看起来他们已经在计划下一次的实验了……

<effect>获得2500研究点数",OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Bottomless_Pit.lua(00360),Scenario BuriedWonder_Bottomless_Pit text,,,,1009935,,
13183,"The Pit: It worked, until it didn't",深坑：好景不长,"The Pit: It worked, until it did not",深坑：好景不长,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Bottomless_Pit.lua(00384),Scenario BuriedWonder_Bottomless_Pit title,,,,1010373,,
13184,"The drone’s sensors and light proved to be effective, until the drone reached minus three kilometers. Many hypotheses were raised: electromagnetic perturbation, temperature, atmospheric pressure. One thing is sure, we still have not heard any sound coming from the pit and the hypothesis of it being bottomless is gaining traction. 

We have picked up chatter among the engineers that they believe the drone just was not resilient enough. It seems they are already plotting their next experiment…

<effect> Research <reg_param1>% of The Bottomless Pit Lab","无人机的传感器和灯光一开始很好用，直到无人机下到三千米深度。人们提出了种种假设：电磁干扰、温度、大气压等等。有一点是肯定的，我们仍然没有听到坑里传来任何声音，关于它是无底洞的假说越来越受到关注。

我们听到工程师们的交谈，他们认为无人机的适应力不足。看起来他们已经在计划下一次的实验了……

<effect>研究<reg_param1>%的无底深坑实验室","The drone’s sensors and light proved to be effective, until the drone reached minus three kilometers. Many hypotheses were raised: electromagnetic perturbation, temperature, atmospheric pressure. One thing is sure, we still have not heard any sound coming from the pit and the hypothesis of it being bottomless is gaining traction. 

We have picked up chatter among the engineers that they believe the drone just was not resilient enough. It seems they are already plotting their next experiment…

<effect> Research 30% of The Bottomless Pit Lab","无人机的传感器和灯光一开始很好用，直到无人机下到三千米深度。人们提出了种种假设：电磁干扰、温度、大气压等等。有一点是肯定的，我们仍然没有听到坑里传来任何声音，关于它是无底洞的假说越来越受到关注。

我们听到工程师们的交谈，他们认为无人机的适应力不足。看起来他们已经在计划下一次的实验了……

<effect>研究30%的无底深坑实验室",OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Bottomless_Pit.lua(00385),Scenario BuriedWonder_Bottomless_Pit text,,,,1009935,,
13164,A potential Bottomless Pit research site,一处可能的无底深坑研究地点,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Bottomless_Pit.lua(00394),Scenario BuriedWonder_Bottomless_Pit description,,,,1005383,,
13165,Bottomless Pit Research,无底深坑研究,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Bottomless_Pit.lua(00399),Scenario BuriedWonder_Bottomless_Pit display_name,,,,1005383,,
14002,"Dropping a drone down was more of a ""success"" until it wasn't. There's already talk about a new, improved plan.",往里面丢无人机一开始还算“成功”，但好景不长。已经有人在谈论更好的新方案了。,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Bottomless_Pit.lua(00406),Scenario BuriedWonder_Bottomless_Pit text,,,,1009902,,
13185,The Pit: 3rd Time's the Charm,深坑：三次一定行,,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Bottomless_Pit.lua(00421),Scenario BuriedWonder_Bottomless_Pit title,,,,1005383,,
13186,"Our engineers are convinced they have the ultimate experiment to put an end to our questions. They want to “deploy” something more robust, containing more sensors and heavier than the previous test payload. The calculations are clear, the new subject needs to be roughly the size, the weight and as robust as a rover. 

If only we had something like that to conduct our final experiment with...","我们的工程师们确信，他们能搬出最终实验来结束我们的质疑。他们想“布署”更耐用、容纳的传感器更多，且重量超过之前测试负载的东西。计算结果很明确，新的实验体大约在尺寸、重量和耐用程度上和探测车相当。

我们要是有那种东西来进行最终实验就好了……",,,OK,,,,,Trunk\Mars/Dlc/picard/Presets/Scenario/BuriedWonder_Bottomless_Pit.lua(00422),Scenario BuriedWonder_Bottomless_Pit text,,,,1005383,,
